ID,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ,BA,BB,BC,BD,BE,BF,BG,BH,BI,BJ,BK,BL,BM,BN,BO,BP,BQ
66,40.74341016,40.74397571,40.74454127,40.74510683,40.74567238,40.74623794,40.7468035,40.74736905,40.74793461,40.74850016,40.74906572,40.74963128,40.75019683,40.75076239,40.75132795,40.7518935,40.75245906,40.75302462,40.75359017,40.75415573,40.75472129,40.75528684,40.7558524,40.75641796,40.75698351,40.75754907,40.75811463,40.75868018,40.75924574,40.7598113,40.76037685,40.76094241,40.76150796,40.76207352,40.76263908,40.76320463,40.76377019,40.76433575,40.7649013,40.76546686,40.76603242,40.76659797,40.76716353,40.76772909,40.76829464,40.7688602,40.76942576,40.76999131,40.77055687,40.77112243,40.77168798,40.77225354,40.7728191,40.77338465,40.77395021,40.77451576,40.77508132,40.77564688,40.77621243,40.77677799,40.77734355,40.7779091,40.77847466,40.77904022,40.77960577,40.78017133,40.78073689,40.78130244,40.781868
67,40.74610805,40.74667361,40.74723917,40.74780472,40.74837028,40.74893584,40.74950139,40.75006695,40.75063251,40.75119806,40.75176362,40.75232918,40.75289473,40.75346029,40.75402584,40.7545914,40.75515696,40.75572251,40.75628807,40.75685363,40.75741918,40.75798474,40.7585503,40.75911585,40.75968141,40.76024697,40.76081252,40.76137808,40.76194364,40.76250919,40.76307475,40.76364031,40.76420586,40.76477142,40.76533698,40.76590253,40.76646809,40.76703364,40.7675992,40.76816476,40.76873031,40.76929587,40.76986143,40.77042698,40.77099254,40.7715581,40.77212365,40.77268921,40.77325477,40.77382032,40.77438588,40.77495144,40.77551699,40.77608255,40.77664811,40.77721366,40.77777922,40.77834478,40.77891033,40.77947589,40.78004144,40.780607,40.78117256,40.78173811,40.78230367,40.78286923,40.78343478,40.78400034,40.7845659
68,40.74880595,40.74937151,40.74993706,40.75050262,40.75106818,40.75163373,40.75219929,40.75276485,40.7533304,40.75389596,40.75446152,40.75502707,40.75559263,40.75615819,40.75672374,40.7572893,40.75785485,40.75842041,40.75898597,40.75955152,40.76011708,40.76068264,40.76124819,40.76181375,40.76237931,40.76294486,40.76351042,40.76407598,40.76464153,40.76520709,40.76577265,40.7663382,40.76690376,40.76746932,40.76803487,40.76860043,40.76916599,40.76973154,40.7702971,40.77086265,40.77142821,40.77199377,40.77255932,40.77312488,40.77369044,40.77425599,40.77482155,40.77538711,40.77595266,40.77651822,40.77708378,40.77764933,40.77821489,40.77878045,40.779346,40.77991156,40.78047712,40.78104267,40.78160823,40.78217379,40.78273934,40.7833049,40.78387045,40.78443601,40.78500157,40.78556712,40.78613268,40.78669824,40.78726379
69,40.75150385,40.7520694,40.75263496,40.75320052,40.75376607,40.75433163,40.75489719,40.75546274,40.7560283,40.75659386,40.75715941,40.75772497,40.75829053,40.75885608,40.75942164,40.7599872,40.76055275,40.76111831,40.76168387,40.76224942,40.76281498,40.76338053,40.76394609,40.76451165,40.7650772,40.76564276,40.76620832,40.76677387,40.76733943,40.76790499,40.76847054,40.7690361,40.76960166,40.77016721,40.77073277,40.77129833,40.77186388,40.77242944,40.772995,40.77356055,40.77412611,40.77469167,40.77525722,40.77582278,40.77638833,40.77695389,40.77751945,40.778085,40.77865056,40.77921612,40.77978167,40.78034723,40.78091279,40.78147834,40.7820439,40.78260946,40.78317501,40.78374057,40.78430613,40.78487168,40.78543724,40.7860028,40.78656835,40.78713391,40.78769947,40.78826502,40.78883058,40.78939613,40.78996169
70,40.75420175,40.7547673,40.75533286,40.75589841,40.75646397,40.75702953,40.75759508,40.75816064,40.7587262,40.75929175,40.75985731,40.76042287,40.76098842,40.76155398,40.76211954,40.76268509,40.76325065,40.76381621,40.76438176,40.76494732,40.76551288,40.76607843,40.76664399,40.76720955,40.7677751,40.76834066,40.76890621,40.76947177,40.77003733,40.77060288,40.77116844,40.771734,40.77229955,40.77286511,40.77343067,40.77399622,40.77456178,40.77512734,40.77569289,40.77625845,40.77682401,40.77738956,40.77795512,40.77852068,40.77908623,40.77965179,40.78021735,40.7807829,40.78134846,40.78191401,40.78247957,40.78304513,40.78361068,40.78417624,40.7847418,40.78530735,40.78587291,40.78643847,40.78700402,40.78756958,40.78813514,40.78870069,40.78926625,40.78983181,40.79039736,40.79096292,40.79152848,40.79209403,40.79265959
71,40.75689964,40.7574652,40.75803076,40.75859631,40.75916187,40.75972743,40.76029298,40.76085854,40.76142409,40.76198965,40.76255521,40.76312076,40.76368632,40.76425188,40.76481743,40.76538299,40.76594855,40.7665141,40.76707966,40.76764522,40.76821077,40.76877633,40.76934189,40.76990744,40.770473,40.77103856,40.77160411,40.77216967,40.77273523,40.77330078,40.77386634,40.77443189,40.77499745,40.77556301,40.77612856,40.77669412,40.77725968,40.77782523,40.77839079,40.77895635,40.7795219,40.78008746,40.78065302,40.78121857,40.78178413,40.78234969,40.78291524,40.7834808,40.78404636,40.78461191,40.78517747,40.78574303,40.78630858,40.78687414,40.78743969,40.78800525,40.78857081,40.78913636,40.78970192,40.79026748,40.79083303,40.79139859,40.79196415,40.7925297,40.79309526,40.79366082,40.79422637,40.79479193,40.79535749
72,40.75959754,40.7601631,40.76072865,40.76129421,40.76185977,40.76242532,40.76299088,40.76355644,40.76412199,40.76468755,40.76525311,40.76581866,40.76638422,40.76694977,40.76751533,40.76808089,40.76864644,40.769212,40.76977756,40.77034311,40.77090867,40.77147423,40.77203978,40.77260534,40.7731709,40.77373645,40.77430201,40.77486757,40.77543312,40.77599868,40.77656424,40.77712979,40.77769535,40.77826091,40.77882646,40.77939202,40.77995757,40.78052313,40.78108869,40.78165424,40.7822198,40.78278536,40.78335091,40.78391647,40.78448203,40.78504758,40.78561314,40.7861787,40.78674425,40.78730981,40.78787537,40.78844092,40.78900648,40.78957204,40.79013759,40.79070315,40.79126871,40.79183426,40.79239982,40.79296537,40.79353093,40.79409649,40.79466204,40.7952276,40.79579316,40.79635871,40.79692427,40.79748983,40.79805538
73,40.76229544,40.76286099,40.76342655,40.76399211,40.76455766,40.76512322,40.76568878,40.76625433,40.76681989,40.76738545,40.767951,40.76851656,40.76908212,40.76964767,40.77021323,40.77077879,40.77134434,40.7719099,40.77247545,40.77304101,40.77360657,40.77417212,40.77473768,40.77530324,40.77586879,40.77643435,40.77699991,40.77756546,40.77813102,40.77869658,40.77926213,40.77982769,40.78039325,40.7809588,40.78152436,40.78208992,40.78265547,40.78322103,40.78378659,40.78435214,40.7849177,40.78548325,40.78604881,40.78661437,40.78717992,40.78774548,40.78831104,40.78887659,40.78944215,40.79000771,40.79057326,40.79113882,40.79170438,40.79226993,40.79283549,40.79340105,40.7939666,40.79453216,40.79509772,40.79566327,40.79622883,40.79679439,40.79735994,40.7979255,40.79849105,40.79905661,40.79962217,40.80018772,40.80075328
74,40.76499333,40.76555889,40.76612445,40.76669,40.76725556,40.76782112,40.76838667,40.76895223,40.76951779,40.77008334,40.7706489,40.77121446,40.77178001,40.77234557,40.77291113,40.77347668,40.77404224,40.7746078,40.77517335,40.77573891,40.77630447,40.77687002,40.77743558,40.77800113,40.77856669,40.77913225,40.7796978,40.78026336,40.78082892,40.78139447,40.78196003,40.78252559,40.78309114,40.7836567,40.78422226,40.78478781,40.78535337,40.78591893,40.78648448,40.78705004,40.7876156,40.78818115,40.78874671,40.78931227,40.78987782,40.79044338,40.79100893,40.79157449,40.79214005,40.7927056,40.79327116,40.79383672,40.79440227,40.79496783,40.79553339,40.79609894,40.7966645,40.79723006,40.79779561,40.79836117,40.79892673,40.79949228,40.80005784,40.8006234,40.80118895,40.80175451,40.80232007,40.80288562,40.80345118
75,40.76769123,40.76825679,40.76882235,40.7693879,40.76995346,40.77051901,40.77108457,40.77165013,40.77221568,40.77278124,40.7733468,40.77391235,40.77447791,40.77504347,40.77560902,40.77617458,40.77674014,40.77730569,40.77787125,40.77843681,40.77900236,40.77956792,40.78013348,40.78069903,40.78126459,40.78183015,40.7823957,40.78296126,40.78352681,40.78409237,40.78465793,40.78522348,40.78578904,40.7863546,40.78692015,40.78748571,40.78805127,40.78861682,40.78918238,40.78974794,40.79031349,40.79087905,40.79144461,40.79201016,40.79257572,40.79314128,40.79370683,40.79427239,40.79483795,40.7954035,40.79596906,40.79653461,40.79710017,40.79766573,40.79823128,40.79879684,40.7993624,40.79992795,40.80049351,40.80105907,40.80162462,40.80219018,40.80275574,40.80332129,40.80388685,40.80445241,40.80501796,40.80558352,40.80614908
76,40.77038913,40.77095469,40.77152024,40.7720858,40.77265136,40.77321691,40.77378247,40.77434803,40.77491358,40.77547914,40.77604469,40.77661025,40.77717581,40.77774136,40.77830692,40.77887248,40.77943803,40.78000359,40.78056915,40.7811347,40.78170026,40.78226582,40.78283137,40.78339693,40.78396249,40.78452804,40.7850936,40.78565916,40.78622471,40.78679027,40.78735583,40.78792138,40.78848694,40.78905249,40.78961805,40.79018361,40.79074916,40.79131472,40.79188028,40.79244583,40.79301139,40.79357695,40.7941425,40.79470806,40.79527362,40.79583917,40.79640473,40.79697029,40.79753584,40.7981014,40.79866696,40.79923251,40.79979807,40.80036363,40.80092918,40.80149474,40.80206029,40.80262585,40.80319141,40.80375696,40.80432252,40.80488808,40.80545363,40.80601919,40.80658475,40.8071503,40.80771586,40.80828142,40.80884697
